event_id,tipo_var,anno_evento,data_evento,sigla_prov_from,cod_prov_from,sigla_prov_to,cod_prov_to,from,to
EV_2025_RN-Rinumerazione_del_codice_statistico_092015_118009_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092015,118009
EV_2025_RN-Rinumerazione_del_codice_statistico_092037_118026_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092037,118026
EV_2025_RN-Rinumerazione_del_codice_statistico_092050_118037_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092050,118037
EV_2025_RN-Rinumerazione_del_codice_statistico_092051_118038_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092051,118038
EV_2025_RN-Rinumerazione_del_codice_statistico_092066_118047_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092066,118047
EV_2025_RN-Rinumerazione_del_codice_statistico_092068_118048_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092068,118048
EV_2025_RN-Rinumerazione_del_codice_statistico_092074_118053_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092074,118053
EV_2025_RN-Rinumerazione_del_codice_statistico_092075_118054_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092075,118054
EV_2025_RN-Rinumerazione_del_codice_statistico_092080_118058_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092080,118058
EV_2025_RN-Rinumerazione_del_codice_statistico_092090_118064_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092090,118064
EV_2025_RN-Rinumerazione_del_codice_statistico_092099_118066_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092099,118066
EV_2025_RN-Rinumerazione_del_codice_statistico_092105_118039_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092105,118039
EV_2025_RN-Rinumerazione_del_codice_statistico_092108_118014_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092108,118014
EV_2025_RN-Rinumerazione_del_codice_statistico_092109_118028_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,CA,292,CA,318,092109,118028
EV_2025_RN-Rinumerazione_del_codice_statistico_095001_115001_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095001,115001
EV_2025_RN-Rinumerazione_del_codice_statistico_095002_115002_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095002,115002
EV_2025_RN-Rinumerazione_del_codice_statistico_095003_115003_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095003,115003
EV_2025_RN-Rinumerazione_del_codice_statistico_095004_115004_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095004,115004
EV_2025_RN-Rinumerazione_del_codice_statistico_095005_115005_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095005,115005
EV_2025_RN-Rinumerazione_del_codice_statistico_095006_115006_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095006,115006
EV_2025_RN-Rinumerazione_del_codice_statistico_095007_115007_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095007,115007
EV_2025_RN-Rinumerazione_del_codice_statistico_095008_115008_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095008,115008
EV_2025_RN-Rinumerazione_del_codice_statistico_095009_115009_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095009,115009
EV_2025_RN-Rinumerazione_del_codice_statistico_095010_115010_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095010,115010
EV_2025_RN-Rinumerazione_del_codice_statistico_095011_115011_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095011,115011
EV_2025_RN-Rinumerazione_del_codice_statistico_095012_115012_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095012,115012
EV_2025_RN-Rinumerazione_del_codice_statistico_095013_115013_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095013,115013
EV_2025_RN-Rinumerazione_del_codice_statistico_095014_115014_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095014,115014
EV_2025_RN-Rinumerazione_del_codice_statistico_095015_115015_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095015,115015
EV_2025_RN-Rinumerazione_del_codice_statistico_095016_115016_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095016,115016
EV_2025_RN-Rinumerazione_del_codice_statistico_095017_115018_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095017,115018
EV_2025_RN-Rinumerazione_del_codice_statistico_095018_115019_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095018,115019
EV_2025_RN-Rinumerazione_del_codice_statistico_095019_115020_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095019,115020
EV_2025_RN-Rinumerazione_del_codice_statistico_095020_115023_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095020,115023
EV_2025_RN-Rinumerazione_del_codice_statistico_095021_115024_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095021,115024
EV_2025_RN-Rinumerazione_del_codice_statistico_095022_115025_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095022,115025
EV_2025_RN-Rinumerazione_del_codice_statistico_095023_115026_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095023,115026
EV_2025_RN-Rinumerazione_del_codice_statistico_095024_115027_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095024,115027
EV_2025_RN-Rinumerazione_del_codice_statistico_095025_115030_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095025,115030
EV_2025_RN-Rinumerazione_del_codice_statistico_095026_115031_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095026,115031
EV_2025_RN-Rinumerazione_del_codice_statistico_095027_115032_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095027,115032
EV_2025_RN-Rinumerazione_del_codice_statistico_095028_115034_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095028,115034
EV_2025_RN-Rinumerazione_del_codice_statistico_095029_115035_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095029,115035
EV_2025_RN-Rinumerazione_del_codice_statistico_095030_115037_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095030,115037
EV_2025_RN-Rinumerazione_del_codice_statistico_095031_115038_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095031,115038
EV_2025_RN-Rinumerazione_del_codice_statistico_095032_115039_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095032,115039
EV_2025_RN-Rinumerazione_del_codice_statistico_095033_115040_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095033,115040
EV_2025_RN-Rinumerazione_del_codice_statistico_095034_115041_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095034,115041
EV_2025_RN-Rinumerazione_del_codice_statistico_095035_115042_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095035,115042
EV_2025_RN-Rinumerazione_del_codice_statistico_095036_115043_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095036,115043
EV_2025_RN-Rinumerazione_del_codice_statistico_095037_115044_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095037,115044
EV_2025_RN-Rinumerazione_del_codice_statistico_095038_115045_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095038,115045
EV_2025_RN-Rinumerazione_del_codice_statistico_095039_115046_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095039,115046
EV_2025_RN-Rinumerazione_del_codice_statistico_095040_115047_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095040,115047
EV_2025_RN-Rinumerazione_del_codice_statistico_095041_115048_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095041,115048
EV_2025_RN-Rinumerazione_del_codice_statistico_095042_115049_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095042,115049
EV_2025_RN-Rinumerazione_del_codice_statistico_095043_115050_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095043,115050
EV_2025_RN-Rinumerazione_del_codice_statistico_095044_115051_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095044,115051
EV_2025_RN-Rinumerazione_del_codice_statistico_095045_115053_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095045,115053
EV_2025_RN-Rinumerazione_del_codice_statistico_095046_115054_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095046,115054
EV_2025_RN-Rinumerazione_del_codice_statistico_095047_115056_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095047,115056
EV_2025_RN-Rinumerazione_del_codice_statistico_095048_115082_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095048,115082
EV_2025_RN-Rinumerazione_del_codice_statistico_095049_115057_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095049,115057
EV_2025_RN-Rinumerazione_del_codice_statistico_095050_115055_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095050,115055
EV_2025_RN-Rinumerazione_del_codice_statistico_095051_115058_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095051,115058
EV_2025_RN-Rinumerazione_del_codice_statistico_095052_115059_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095052,115059
EV_2025_RN-Rinumerazione_del_codice_statistico_095053_115060_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095053,115060
EV_2025_RN-Rinumerazione_del_codice_statistico_095054_115061_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095054,115061
EV_2025_RN-Rinumerazione_del_codice_statistico_095055_115062_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095055,115062
EV_2025_RN-Rinumerazione_del_codice_statistico_095056_115063_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095056,115063
EV_2025_RN-Rinumerazione_del_codice_statistico_095057_115064_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095057,115064
EV_2025_RN-Rinumerazione_del_codice_statistico_095058_115066_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095058,115066
EV_2025_RN-Rinumerazione_del_codice_statistico_095059_115067_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095059,115067
EV_2025_RN-Rinumerazione_del_codice_statistico_095060_115068_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095060,115068
EV_2025_RN-Rinumerazione_del_codice_statistico_095061_115069_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095061,115069
EV_2025_RN-Rinumerazione_del_codice_statistico_095062_115071_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095062,115071
EV_2025_RN-Rinumerazione_del_codice_statistico_095063_115072_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095063,115072
EV_2025_RN-Rinumerazione_del_codice_statistico_095064_115074_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095064,115074
EV_2025_RN-Rinumerazione_del_codice_statistico_095065_115075_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095065,115075
EV_2025_RN-Rinumerazione_del_codice_statistico_095066_115077_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095066,115077
EV_2025_RN-Rinumerazione_del_codice_statistico_095067_115078_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095067,115078
EV_2025_RN-Rinumerazione_del_codice_statistico_095068_115079_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095068,115079
EV_2025_RN-Rinumerazione_del_codice_statistico_095069_115080_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095069,115080
EV_2025_RN-Rinumerazione_del_codice_statistico_095070_115081_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095070,115081
EV_2025_RN-Rinumerazione_del_codice_statistico_095071_115084_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095071,115084
EV_2025_RN-Rinumerazione_del_codice_statistico_095072_115085_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095072,115085
EV_2025_RN-Rinumerazione_del_codice_statistico_095073_115083_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095073,115083
EV_2025_RN-Rinumerazione_del_codice_statistico_095074_115086_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095074,115086
EV_2025_RN-Rinumerazione_del_codice_statistico_095075_115087_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095075,115087
EV_2025_RN-Rinumerazione_del_codice_statistico_095076_115065_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095076,115065
EV_2025_RN-Rinumerazione_del_codice_statistico_095077_115021_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095077,115021
EV_2025_RN-Rinumerazione_del_codice_statistico_095078_115070_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095078,115070
EV_2025_RN-Rinumerazione_del_codice_statistico_095079_115017_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095079,115017
EV_2025_RN-Rinumerazione_del_codice_statistico_095080_115022_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095080,115022
EV_2025_RN-Rinumerazione_del_codice_statistico_095082_115028_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095082,115028
EV_2025_RN-Rinumerazione_del_codice_statistico_095083_115029_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095083,115029
EV_2025_RN-Rinumerazione_del_codice_statistico_095084_115033_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095084,115033
EV_2025_RN-Rinumerazione_del_codice_statistico_095085_115036_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095085,115036
EV_2025_RN-Rinumerazione_del_codice_statistico_095086_115052_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095086,115052
EV_2025_RN-Rinumerazione_del_codice_statistico_095087_115073_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095087,115073
EV_2025_RN-Rinumerazione_del_codice_statistico_095088_115076_17-07-2025,RN-Rinumerazione del codice statistico,2025,17/07/2025,OR,095,OR,115,095088,115076
EV_2025_AP-Cambio_appartenenza_Provincia_111001_117001_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,VS,117,111001,117001
EV_2025_AP-Cambio_appartenenza_Provincia_111002_118001_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111002,118001
EV_2025_AP-Cambio_appartenenza_Provincia_111003_118003_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111003,118003
EV_2025_AP-Cambio_appartenenza_Provincia_111004_118004_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111004,118004
EV_2025_AP-Cambio_appartenenza_Provincia_111005_117002_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,VS,117,111005,117002
EV_2025_AP-Cambio_appartenenza_Provincia_111006_119001_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CI,119,111006,119001
EV_2025_AP-Cambio_appartenenza_Provincia_111007_118005_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111007,118005
EV_2025_AP-Cambio_appartenenza_Provincia_111008_119002_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CI,119,111008,119002
EV_2025_AP-Cambio_appartenenza_Provincia_111009_119003_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CI,119,111009,119003
EV_2025_AP-Cambio_appartenenza_Provincia_111010_119004_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CI,119,111010,119004
EV_2025_AP-Cambio_appartenenza_Provincia_111011_118008_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111011,118008
EV_2025_AP-Cambio_appartenenza_Provincia_111012_117003_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,VS,117,111012,117003
EV_2025_AP-Cambio_appartenenza_Provincia_111013_118010_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111013,118010
EV_2025_AP-Cambio_appartenenza_Provincia_111014_118011_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111014,118011
EV_2025_AP-Cambio_appartenenza_Provincia_111015_118012_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111015,118012
EV_2025_AP-Cambio_appartenenza_Provincia_111016_119005_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CI,119,111016,119005
EV_2025_AP-Cambio_appartenenza_Provincia_111017_118013_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111017,118013
EV_2025_AP-Cambio_appartenenza_Provincia_111018_118015_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111018,118015
EV_2025_AP-Cambio_appartenenza_Provincia_111019_118016_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111019,118016
EV_2025_AP-Cambio_appartenenza_Provincia_111020_118017_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111020,118017
EV_2025_AP-Cambio_appartenenza_Provincia_111021_119006_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CI,119,111021,119006
EV_2025_AP-Cambio_appartenenza_Provincia_111022_117004_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,VS,117,111022,117004
EV_2025_AP-Cambio_appartenenza_Provincia_111023_118018_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111023,118018
EV_2025_AP-Cambio_appartenenza_Provincia_111024_117005_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,VS,117,111024,117005
EV_2025_AP-Cambio_appartenenza_Provincia_111025_118019_17-07-2025,AP-Cambio appartenenza Provincia,2025,17/07/2025,SU,111,CA,318,111025,118019
